user_id,username,email,role,joined_at,karma_posts,karma_comments,num_posts,num_comments,communities_followed
U00832,jrodriguez676,jrodriguez676@gmail.com,user,2024-10-30,2525,3637,13,306,C013
U00833,buckleyanna791,buckleyanna791@gmail.com,user,2024-06-05,2045,3069,61,102,"C005,C108"
U00834,mikayla5629,mikayla5629@yahoo.com,admin,2024-09-18,1574,517,56,490,"C171,C043"
U00835,kpena742,kpena742@hotmail.com,user,2024-11-18,4198,882,83,165,"C161,C049,C160,C054,C139,C102,C110,C031,C060"
U00836,rjohnson219,rjohnson219@yahoo.com,user,2024-09-08,1422,122,102,334,"C004,C100,C055,C118,C057,C017"
U00837,christinebecker674,christinebecker674@yahoo.com,user,2025-05-19,3022,359,17,453,"C106,C078,C197,C154"
U00838,fosternatasha512,fosternatasha512@hotmail.com,admin,2024-03-20,4392,4662,43,128,"C154,C084"
U00839,brandonalvarez647,brandonalvarez647@yahoo.com,user,2025-06-10,1088,2720,44,325,"C171,C124,C018,C086,C005,C156"
U00840,andrew44934,andrew44934@yahoo.com,user,2024-10-23,4186,1904,128,300,C060
U00841,rgarrison22,rgarrison22@gmail.com,user,2024-04-06,2530,1936,188,219,"C159,C021,C016,C036"
U00842,dennismccann384,dennismccann384@yahoo.com,user,2024-06-05,1242,3078,52,328,C061
U00843,joseph69946,joseph69946@hotmail.com,user,2024-12-10,2692,1099,71,162,C134
U00844,lopezjason811,lopezjason811@yahoo.com,mod,2025-05-18,2363,194,58,433,"C088,C063,C053,C139,C014,C171"
U00845,xmalone255,xmalone255@gmail.com,user,2025-06-24,1822,4981,97,266,"C047,C114,C162,C002,C017,C126"
U00846,cameronmckinney72,cameronmckinney72@yahoo.com,mod,2024-02-10,1159,1672,32,46,"C152,C141,C053"
U00847,kimberlywarren242,kimberlywarren242@hotmail.com,user,2024-11-27,3826,2551,42,369,"C063,C109,C046,C156"
U00848,thompsonnancy255,thompsonnancy255@gmail.com,user,2025-03-23,3672,1649,69,441,"C021,C093,C102,C097,C043,C121,C113,C109"
U00849,wrightstephen518,wrightstephen518@yahoo.com,user,2024-12-02,1276,3948,5,390,"C110,C022,C195,C077,C153,C138,C040"
U00850,joshuacolon567,joshuacolon567@hotmail.com,user,2024-07-18,3116,3798,78,232,"C097,C144,C156,C124,C019"
U00851,hreid342,hreid342@hotmail.com,user,2024-12-30,1603,1267,48,2,C129
U00852,allentracy748,allentracy748@yahoo.com,user,2025-01-16,3314,3406,101,496,"C099,C126,C079,C165,C151,C019"
U00853,susanwells419,susanwells419@hotmail.com,user,2024-04-06,3152,4633,41,99,"C066,C198,C193,C185,C090,C131,C182"
U00854,max41501,max41501@yahoo.com,user,2024-10-12,472,3156,108,376,"C063,C123,C009,C093"
U00855,hughesfrank647,hughesfrank647@hotmail.com,user,2024-01-22,1211,2140,154,233,"C066,C064,C155"
U00856,mercedesholland593,mercedesholland593@hotmail.com,mod,2025-10-15,1322,101,29,394,"C165,C183"
U00857,josephortiz939,josephortiz939@gmail.com,user,2025-07-02,4801,658,132,465,"C109,C043,C110,C065"
U00858,wellsdavid709,wellsdavid709@gmail.com,user,2025-02-18,3135,4801,78,375,"C193,C187,C023,C028,C163,C147,C199"
U00859,walkercharlene817,walkercharlene817@yahoo.com,user,2024-04-20,2203,1716,191,203,"C002,C044,C126,C001,C025"
U00860,rodney6572,rodney6572@yahoo.com,user,2024-11-20,4300,3414,167,147,"C044,C046,C096,C048,C181,C035,C051"
U00861,jeffery48499,jeffery48499@hotmail.com,user,2024-03-26,3691,4645,54,95,"C016,C192,C047,C195"
U00862,asilva197,asilva197@hotmail.com,user,2024-11-13,3610,894,162,85,"C076,C022"
U00863,anna99387,anna99387@yahoo.com,user,2024-02-19,2802,243,149,120,"C125,C173,C195,C026,C003,C016,C069,C193"
U00864,gabrielle71979,gabrielle71979@yahoo.com,user,2025-03-28,342,793,54,267,C097
U00865,danielle44618,danielle44618@hotmail.com,user,2025-08-14,2177,3980,121,387,"C155,C110,C087,C095,C175,C088"
U00866,jacob83323,jacob83323@gmail.com,user,2024-10-07,3264,3100,156,29,"C085,C026,C001,C117,C179,C103"
U00867,rguerrero743,rguerrero743@gmail.com,user,2024-04-17,210,4930,31,444,"C072,C180,C193,C064,C095,C116,C159,C176,C169"
U00868,rioswhitney891,rioswhitney891@yahoo.com,user,2024-11-16,1539,25,163,490,"C005,C163,C093,C012,C189,C084"
U00869,vsullivan695,vsullivan695@gmail.com,user,2025-04-16,3969,3278,189,313,"C090,C110"
U00870,matthewreeves962,matthewreeves962@hotmail.com,mod,2025-01-04,822,3152,75,310,"C183,C037,C134,C147"
U00871,qknox804,qknox804@yahoo.com,user,2025-01-26,260,1047,127,407,"C078,C173"
U00872,megan82562,megan82562@yahoo.com,admin,2024-12-28,1376,3655,29,246,"C062,C063,C055,C044,C193,C169,C180,C023,C028"
U00873,ruizjoyce446,ruizjoyce446@hotmail.com,admin,2024-01-23,1312,2674,98,392,"C057,C185,C066,C171,C122"
U00874,staceylam975,staceylam975@hotmail.com,user,2024-04-05,1112,4378,162,371,"C024,C178,C086,C058,C148,C197,C154,C017"
U00875,walkerjeffrey660,walkerjeffrey660@yahoo.com,user,2025-07-11,3126,4603,111,413,"C058,C067,C030,C075"
U00876,vfrench90,vfrench90@yahoo.com,user,2024-09-21,4851,1541,190,482,"C147,C095"
U00877,brenda71131,brenda71131@yahoo.com,user,2024-10-22,4726,13,79,31,"C138,C049,C100,C109,C082,C198,C094,C174,C033,C134"
U00878,delacruzbrandy680,delacruzbrandy680@hotmail.com,user,2024-06-21,873,3238,2,275,"C081,C038,C076,C057,C128,C175,C117,C154"
U00879,kennedyjames291,kennedyjames291@gmail.com,user,2025-05-31,281,4906,81,158,"C177,C032,C071,C181,C147,C123,C162,C056,C127"
U00880,amoreno299,amoreno299@gmail.com,user,2024-10-19,481,2729,39,423,"C188,C058,C180,C189"
U00881,derrickgonzalez54,derrickgonzalez54@yahoo.com,mod,2025-08-25,1466,3993,186,200,"C169,C041,C006,C141,C101"
U00882,tthomas346,tthomas346@gmail.com,user,2025-01-02,2853,3206,100,36,"C187,C073,C179,C050,C180,C141,C101,C025,C034"
U00883,freemancrystal332,freemancrystal332@gmail.com,user,2025-03-26,443,2490,117,335,"C148,C036,C114"
U00884,cynthia07713,cynthia07713@yahoo.com,user,2024-04-22,1718,1786,191,100,C093
U00885,kathleenjackson744,kathleenjackson744@gmail.com,user,2024-03-20,1209,3084,109,347,"C015,C025,C092"
U00886,xglover998,xglover998@gmail.com,user,2024-02-10,961,4222,166,173,"C112,C039,C161,C185,C104,C063,C009,C031,C062,C102"
U00887,christinaschultz501,christinaschultz501@yahoo.com,user,2025-04-08,1413,3075,198,354,"C200,C119"
U00888,ysanford886,ysanford886@gmail.com,user,2024-10-23,2254,3646,94,5,"C030,C022"
U00889,fergusonjessica125,fergusonjessica125@gmail.com,user,2025-06-03,4175,1842,5,300,"C147,C123,C071,C178,C191,C025,C152,C047,C099,C124"
U00890,katherine83661,katherine83661@gmail.com,user,2024-08-19,4681,1025,25,166,"C183,C138"
U00891,simsjohn190,simsjohn190@hotmail.com,user,2025-06-28,161,3225,142,418,"C136,C126,C017,C133,C150,C138,C183,C167,C032"
U00892,larry16772,larry16772@hotmail.com,user,2025-05-26,961,1480,153,355,"C002,C143,C115"
U00893,gary04820,gary04820@yahoo.com,user,2024-01-31,1055,4711,52,334,"C023,C144,C066"
U00894,mluna872,mluna872@hotmail.com,user,2024-03-06,1021,4146,76,186,"C044,C109,C169,C001,C064,C077,C012,C133,C076"
U00895,ryan25675,ryan25675@yahoo.com,user,2024-04-18,4727,4017,177,160,"C091,C156,C138,C131,C054,C177,C026,C170,C012"
U00896,karen26243,karen26243@gmail.com,user,2024-04-20,2455,1763,34,308,"C056,C152,C092,C072,C033,C187,C160,C109,C020"
U00897,jeffreymercer564,jeffreymercer564@gmail.com,user,2024-10-23,1337,3277,116,42,"C174,C109,C178,C037,C138"
U00898,lawrencegary209,lawrencegary209@yahoo.com,user,2025-07-23,2206,1578,182,190,"C169,C166,C131,C155,C042,C108,C040,C081,C112,C098"
U00899,brooksdanielle27,brooksdanielle27@hotmail.com,mod,2024-07-11,635,2212,31,272,"C176,C141"
U00900,wheelerbrandon417,wheelerbrandon417@gmail.com,user,2025-05-12,728,2972,85,398,"C038,C058,C071,C003,C026"
U00901,williamsdarrell387,williamsdarrell387@yahoo.com,mod,2024-06-21,3101,860,200,473,"C045,C135"
U00902,qmartinez746,qmartinez746@yahoo.com,user,2025-04-02,4010,782,135,178,"C073,C142,C070,C156,C026,C013,C044,C082,C193,C100"
U00903,jamiejennings186,jamiejennings186@gmail.com,user,2025-07-29,4355,4519,152,451,"C123,C152,C033,C067,C003,C176,C132"
U00904,robert18731,robert18731@yahoo.com,user,2024-04-08,1168,3103,145,376,"C014,C186,C164,C095,C182"
U00905,robertroach797,robertroach797@hotmail.com,user,2025-04-17,3426,3750,46,224,"C120,C129,C074,C071,C110,C134"
U00906,campbellkristen965,campbellkristen965@yahoo.com,user,2025-09-24,1874,2500,162,439,"C079,C105"
U00907,chelseastrickland790,chelseastrickland790@hotmail.com,user,2024-03-11,651,628,186,122,"C043,C148"
U00908,michaelortiz59,michaelortiz59@gmail.com,user,2024-08-10,4539,4037,2,492,"C174,C131,C188,C035,C123,C128,C132"
U00909,kelleyrenee702,kelleyrenee702@hotmail.com,admin,2025-02-17,1021,3321,3,315,"C191,C002,C183,C109"
U00910,arivera720,arivera720@gmail.com,user,2024-09-25,2000,4326,175,311,C156
U00911,meadowsmary460,meadowsmary460@hotmail.com,mod,2025-06-07,4288,1843,44,38,"C035,C132,C091,C014,C109,C127"
U00912,fhernandez389,fhernandez389@hotmail.com,user,2024-03-28,2768,2046,138,435,"C075,C077"
U00913,cummingscraig495,cummingscraig495@yahoo.com,user,2024-06-14,18,4659,100,111,"C165,C132,C010,C119,C159"
U00914,stephenmadden869,stephenmadden869@yahoo.com,user,2024-10-03,48,3771,84,152,"C028,C002,C090,C185,C048,C103"
U00915,lwilliams364,lwilliams364@gmail.com,user,2024-11-30,4030,1618,21,270,"C040,C106,C032,C125,C002,C197,C169,C065,C058"
U00916,michael56482,michael56482@hotmail.com,user,2024-08-20,2985,3508,46,274,"C028,C113,C169,C042,C036"
U00917,daviskatherine363,daviskatherine363@gmail.com,user,2024-01-05,2942,1625,28,97,"C011,C035,C102,C108,C191"
U00918,christianelizabeth340,christianelizabeth340@gmail.com,user,2024-05-04,1630,3926,170,136,"C108,C126"
U00919,michael79564,michael79564@yahoo.com,user,2025-06-13,1043,2661,192,391,"C129,C186,C190,C100,C034,C029,C028"
U00920,watsonmatthew812,watsonmatthew812@gmail.com,user,2024-04-30,2819,4096,3,392,"C014,C174,C088,C110"
U00921,dross612,dross612@yahoo.com,user,2024-12-03,3933,2371,72,248,"C195,C110"
U00922,evaughn254,evaughn254@yahoo.com,user,2025-07-20,4188,1530,63,143,"C068,C180"
U00923,danielhorton254,danielhorton254@gmail.com,user,2024-11-29,1625,3882,180,400,"C180,C187"
U00924,dalepruitt515,dalepruitt515@yahoo.com,user,2024-05-26,4843,1218,58,61,"C103,C010,C071"
U00925,ywhite197,ywhite197@yahoo.com,mod,2024-11-27,144,1635,23,442,C098
U00926,huffmannichole418,huffmannichole418@hotmail.com,user,2025-06-27,1895,1816,86,218,"C016,C131,C110,C165,C014,C078,C029,C069"
U00927,timothyfreeman373,timothyfreeman373@yahoo.com,user,2024-09-29,3424,2023,81,458,C047
U00928,qwilliams42,qwilliams42@hotmail.com,user,2025-05-27,2634,1736,73,241,"C156,C026,C111,C048,C065"
U00929,alexander89972,alexander89972@hotmail.com,user,2024-09-16,2493,913,24,342,C175
U00930,tiffanysantiago566,tiffanysantiago566@yahoo.com,user,2024-04-11,2713,2953,189,414,"C191,C200,C151,C136,C155,C096"
U00931,reynoldsjessica244,reynoldsjessica244@yahoo.com,user,2024-06-12,4786,3146,22,454,"C034,C162"
U00932,elizabeth62761,elizabeth62761@hotmail.com,user,2024-02-01,4805,1560,49,360,"C026,C020,C140,C159,C088,C078,C186,C122"
U00933,smithsarah780,smithsarah780@hotmail.com,user,2025-07-13,1258,358,32,98,"C141,C183,C065,C195,C144,C089,C094"
U00934,kchristian460,kchristian460@gmail.com,user,2024-04-01,3572,554,123,214,"C129,C006,C043,C154,C071,C179,C034,C075,C012"
U00935,vflores979,vflores979@yahoo.com,user,2025-09-09,1558,3256,126,350,"C132,C020,C043,C113,C193,C131,C099,C144,C200"
U00936,hunterandrea400,hunterandrea400@yahoo.com,user,2024-07-29,1695,1507,0,81,"C056,C152,C179,C003,C132,C117,C129,C182,C185,C135"
U00937,fmontoya266,fmontoya266@yahoo.com,user,2024-06-20,2427,2199,141,60,"C058,C012,C137"
U00938,csolis244,csolis244@gmail.com,user,2025-05-11,1213,2275,34,138,C165
U00939,hwest255,hwest255@yahoo.com,admin,2024-06-12,4379,951,0,332,"C162,C155,C095,C084,C022,C181"
U00940,garciarobert906,garciarobert906@hotmail.com,user,2025-07-14,1094,3345,156,150,"C015,C161,C003,C092,C057,C188"
U00941,petersenlatoya989,petersenlatoya989@hotmail.com,user,2024-07-17,128,4402,168,444,"C028,C185,C191,C177,C098,C168,C066,C161,C163,C155"
U00942,pamela83565,pamela83565@hotmail.com,user,2024-12-09,1807,2656,68,104,"C162,C193,C102,C040,C115,C060,C187,C186,C112,C095"
U00943,xclements152,xclements152@gmail.com,user,2024-03-13,4062,1486,117,94,"C049,C146,C126"
U00944,meganrivera966,meganrivera966@hotmail.com,user,2025-05-17,2310,172,79,83,"C101,C176,C156"
U00945,xmoran193,xmoran193@hotmail.com,user,2024-02-25,3493,2009,116,465,"C026,C186,C135,C036,C187,C193,C004"
U00946,wwilson618,wwilson618@hotmail.com,user,2024-10-25,169,901,3,390,C034
U00947,aaronkelly255,aaronkelly255@hotmail.com,user,2024-07-26,1168,4912,3,405,C028
U00948,amy51556,amy51556@gmail.com,user,2024-09-19,696,1657,35,245,"C114,C042,C079,C085,C123,C040,C063,C015,C140,C178"
U00949,travisunderwood274,travisunderwood274@hotmail.com,user,2024-04-05,173,364,26,278,"C027,C131,C107,C037,C001"
U00950,nrodriguez935,nrodriguez935@gmail.com,user,2024-06-25,3499,3157,37,180,"C058,C176,C099,C184,C029"
U00951,davidphelps504,davidphelps504@gmail.com,user,2024-03-26,1839,833,72,182,"C158,C086"
U00952,msummers122,msummers122@hotmail.com,user,2024-03-06,355,4952,38,91,"C136,C086,C154,C047,C174,C109,C039"
U00953,daniel60915,daniel60915@hotmail.com,user,2024-08-22,2351,2853,26,138,"C170,C095,C068,C183,C020,C001,C039,C200"
U00954,bartonshannon672,bartonshannon672@hotmail.com,user,2024-04-24,3199,3659,184,407,"C018,C029,C148,C110,C187,C072,C038,C024"
U00955,tamarasmith331,tamarasmith331@hotmail.com,admin,2024-05-21,3154,2888,81,253,"C124,C178,C106,C155,C163,C086,C036"
U00956,tranryan822,tranryan822@hotmail.com,mod,2024-07-10,3139,3429,140,254,"C137,C127,C138,C059,C099,C022,C149,C184,C108"
U00957,xglass540,xglass540@gmail.com,user,2025-06-22,1796,714,60,185,C053
U00958,jessicaanderson872,jessicaanderson872@yahoo.com,user,2025-03-09,3882,1094,28,30,"C093,C200,C036,C076,C118,C037"
U00959,william66856,william66856@hotmail.com,user,2024-11-23,1986,1726,57,28,"C031,C179,C181"
U00960,joshuastuart147,joshuastuart147@yahoo.com,user,2024-01-21,3479,3044,13,359,"C170,C149"
U00961,iballard76,iballard76@yahoo.com,user,2025-04-06,1295,247,37,187,"C021,C063,C020"
U00962,megan8513,megan8513@hotmail.com,user,2025-09-24,3411,1226,195,93,"C191,C036,C192,C136,C179,C077,C121,C106"
U00963,jamesweber740,jamesweber740@yahoo.com,user,2025-08-29,108,2349,28,79,C165
U00964,samantha2233,samantha2233@hotmail.com,user,2024-05-14,4122,1313,2,202,"C175,C117,C142,C183,C067,C147,C129"
U00965,jennifer58314,jennifer58314@yahoo.com,user,2024-11-25,1284,2226,23,267,"C033,C191,C055,C103,C159,C015,C057"
U00966,icraig402,icraig402@yahoo.com,user,2025-08-02,4581,4956,19,418,"C123,C081,C168,C165,C104,C098,C043,C014"
U00967,hstokes823,hstokes823@gmail.com,user,2024-11-25,1595,2211,27,53,"C093,C155"
U00968,jamesbrian798,jamesbrian798@gmail.com,user,2024-01-22,1962,2311,41,277,"C017,C055"
U00969,josephfloyd612,josephfloyd612@yahoo.com,user,2024-08-28,1537,4519,51,326,C062
U00970,dwayne04276,dwayne04276@gmail.com,user,2025-03-18,4626,367,144,404,"C012,C013,C081,C024,C080,C003,C092,C193"
U00971,howardshaun290,howardshaun290@hotmail.com,mod,2025-01-23,1596,2576,192,200,"C034,C180,C173,C025,C085,C105"
U00972,juliahoffman919,juliahoffman919@gmail.com,user,2024-03-19,4113,1230,6,300,"C123,C151,C010,C075,C042,C039,C175"
U00973,heather06475,heather06475@yahoo.com,user,2025-05-01,764,1897,55,413,"C197,C184,C042"
U00974,rfrye987,rfrye987@yahoo.com,user,2025-07-20,4986,4286,196,174,"C034,C087,C075,C093,C160,C111,C011,C183"
U00975,smithjohn793,smithjohn793@hotmail.com,user,2024-07-04,1710,5000,155,38,"C146,C161,C128"
U00976,ogreer100,ogreer100@hotmail.com,user,2024-04-20,2535,4482,200,458,"C128,C025"
U00977,kari89466,kari89466@gmail.com,user,2024-08-17,1322,558,71,295,"C091,C023,C019,C046,C182,C198"
U00978,kellythompson472,kellythompson472@hotmail.com,user,2025-01-02,2097,3621,166,473,"C032,C146,C125"
U00979,lopezglenn41,lopezglenn41@hotmail.com,user,2024-08-10,3284,3350,158,469,"C113,C094,C132"
U00980,bennettroy866,bennettroy866@hotmail.com,user,2024-08-31,3061,683,174,211,"C116,C068,C175,C011,C159,C165,C015,C190,C063"
U00981,david94717,david94717@gmail.com,user,2024-01-07,1266,862,74,192,"C146,C103,C019"
U00982,steven20229,steven20229@gmail.com,user,2024-12-25,765,2858,119,239,"C120,C028,C022,C047,C188,C102,C197,C111,C052"
U00983,candice94412,candice94412@yahoo.com,user,2024-09-03,2805,4950,124,108,"C030,C072,C117,C010,C140,C040,C121,C038"
U00984,charles58656,charles58656@gmail.com,user,2025-03-17,256,4924,198,194,C093
U00985,abigailhartman809,abigailhartman809@gmail.com,user,2025-01-02,1748,443,54,444,C195
U00986,zdaniels701,zdaniels701@gmail.com,user,2024-07-14,1442,684,36,35,"C104,C021,C077,C183,C116"
U00987,jeffrey35893,jeffrey35893@yahoo.com,user,2024-06-15,2125,1507,13,47,"C088,C193,C077,C043,C051,C090,C108"
U00988,kelly98494,kelly98494@yahoo.com,user,2025-06-19,1316,3578,90,467,"C100,C003,C144,C153,C051,C020,C186,C171,C149,C158"
U00989,wilsonmichael149,wilsonmichael149@gmail.com,user,2025-10-01,2592,116,38,459,"C038,C128,C082,C030,C173,C105,C068,C134"
U00990,susanfleming740,susanfleming740@yahoo.com,user,2024-12-15,1029,3680,163,496,"C025,C010,C056,C191,C049,C108,C179,C140,C199,C043"
U00991,hmoon616,hmoon616@yahoo.com,user,2024-09-27,1718,1565,173,295,C095
U00992,amber40834,amber40834@hotmail.com,user,2024-08-22,2514,4113,31,358,"C167,C117,C106,C091,C139,C110,C134,C196"
U00993,willie87344,willie87344@yahoo.com,user,2024-05-16,3758,3509,95,90,"C153,C042,C139,C112,C098,C073,C169,C177,C175"
U00994,phillipsdenise448,phillipsdenise448@yahoo.com,user,2025-06-29,812,717,26,45,C158
U00995,vaughangary955,vaughangary955@hotmail.com,user,2025-01-20,4462,816,162,227,"C149,C009,C171,C075,C108,C055,C058,C199,C117"
U00996,simsjason565,simsjason565@hotmail.com,user,2024-05-31,3846,1019,89,495,"C106,C166,C181,C190,C102,C002,C096,C058"
U00997,michellecoleman520,michellecoleman520@gmail.com,user,2025-05-26,2166,2518,106,344,"C002,C107,C009,C004"
U00998,amandapark27,amandapark27@hotmail.com,user,2024-10-17,4251,4914,81,171,"C147,C111,C062"
U00999,elucas570,elucas570@hotmail.com,mod,2024-05-29,3222,422,147,219,"C163,C100,C187"
U01000,andrewlove178,andrewlove178@gmail.com,user,2024-09-04,4237,1297,111,118,"C182,C033"
U01001,jonesgregory517,jonesgregory517@yahoo.com,user,2025-03-24,3211,2131,141,81,"C053,C024,C007,C112,C003,C161"
U01002,andrewsjeremy789,andrewsjeremy789@yahoo.com,user,2024-01-22,4453,645,146,195,C191
U01003,ohughes752,ohughes752@yahoo.com,user,2024-12-18,2933,1528,61,334,"C077,C050,C138,C063"
U01004,ystewart744,ystewart744@hotmail.com,user,2025-09-02,3097,2133,168,26,"C022,C037,C161,C006,C164"
U01005,nicholsdarlene594,nicholsdarlene594@hotmail.com,user,2024-03-27,3761,4881,31,54,"C073,C068,C047"
U01006,avilabrenda96,avilabrenda96@hotmail.com,user,2025-10-18,2960,1703,100,51,"C006,C106,C019,C125,C161,C020,C054,C176"
U01007,howardwesley430,howardwesley430@yahoo.com,user,2024-08-31,3693,1319,46,152,C046
U01008,catherine47676,catherine47676@yahoo.com,user,2025-04-16,257,960,87,177,"C158,C154,C140,C002,C041,C134,C190,C066"
U01009,bshort949,bshort949@yahoo.com,user,2025-04-15,242,4390,5,265,"C195,C040,C056,C094,C030,C008,C084,C036,C057"
U01010,amandataylor86,amandataylor86@yahoo.com,user,2024-04-08,2192,2241,123,102,"C090,C182"
U01011,susan24565,susan24565@hotmail.com,user,2024-12-28,4061,3572,131,484,"C050,C065,C045,C051,C176,C184,C072"
U01012,susan08985,susan08985@hotmail.com,user,2025-03-29,4813,2552,42,406,"C185,C125,C111,C115"
U01013,davidsmith434,davidsmith434@hotmail.com,user,2024-07-30,2611,881,155,196,"C052,C146,C091,C096,C162,C017,C116"
U01014,fmedina172,fmedina172@yahoo.com,user,2025-02-01,2073,4807,104,150,"C166,C136,C091,C102,C008,C030,C047,C083,C110,C048"
U01015,kaitlinberger367,kaitlinberger367@yahoo.com,user,2024-06-16,3044,3047,37,399,"C032,C003,C082,C177,C184,C085"
U01016,robertbrewer219,robertbrewer219@hotmail.com,user,2025-09-09,2634,1905,143,33,"C073,C155,C055,C135,C056,C027,C144"
U01017,eugenewalker285,eugenewalker285@yahoo.com,user,2025-09-19,612,4701,165,215,"C082,C051,C013,C127,C128,C012,C071"
U01018,dannylambert432,dannylambert432@hotmail.com,user,2024-12-17,1401,4926,83,302,"C061,C148,C006,C073,C005,C165,C002"
U01019,yorksarah934,yorksarah934@hotmail.com,user,2024-04-11,3299,303,136,470,"C011,C087,C166,C005,C018,C121,C025,C107,C186"
U01020,enewman309,enewman309@yahoo.com,user,2025-08-08,2832,3279,20,284,"C127,C157,C013,C101,C077,C179"
U01021,kingjames466,kingjames466@hotmail.com,user,2025-05-12,994,3063,158,52,C058
U01022,wlynn49,wlynn49@gmail.com,user,2024-04-17,861,2644,176,370,"C058,C044,C023,C049,C186,C095,C138"
U01023,craigharvey6,craigharvey6@gmail.com,mod,2024-02-10,2127,352,28,24,"C020,C068,C085,C177,C157"
U01024,todd59811,todd59811@hotmail.com,user,2024-07-28,1395,1128,149,235,"C033,C082"
U01025,heather29883,heather29883@hotmail.com,user,2025-03-29,3385,3660,171,62,"C136,C062,C148,C123,C170,C126,C072,C083,C198"
U01026,lindsey62749,lindsey62749@gmail.com,user,2024-03-12,2161,2426,182,42,"C143,C063,C169,C166,C189,C053"
U01027,john36712,john36712@yahoo.com,user,2025-01-19,493,1740,3,343,"C120,C099,C049,C125"
